AQUARIUS_TAURUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0011-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T053419Z&X-Amz-Expires=31811&X-Amz-Signature=f84041e479082b5471f376f003668e37b32fb01afa47b4ee344daa07845d1ae3&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A24%3A30%20GMT
AQUARIUS_VIRGO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0012-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T230640Z&X-Amz-Expires=56287&X-Amz-Signature=7915b645a6e669f6d77187af23a63ebbd6b846c1fd2903cfc5760910bb373da9&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A44%3A47%20GMT
ARIES_ARIES	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0013-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T211709Z&X-Amz-Expires=62002&X-Amz-Signature=df015701d1050669626503d5abff3d2d9e6692cb40517a39ad2fe07eb9fb3779&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A30%3A31%20GMT
ARIES_CANCER	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0014-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T045230Z&X-Amz-Expires=34647&X-Amz-Signature=44bef6cfb78b8a653d30e88b6dec948a3b30386b09e4340b771f48f9750d7aed&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A29%3A57%20GMT
ARIES_CAPRICORN	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0015-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T215607Z&X-Amz-Expires=61278&X-Amz-Signature=7b907f4b414a8bcf9a568be9c3215b44ae6d0593c89d1594ffb1d4b6e43c9b5d&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A57%3A25%20GMT
ARIES_GEMINI	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0016-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T111626Z&X-Amz-Expires=11846&X-Amz-Signature=14145530e443463e8655a3948a79a42417258fe88e760cbd72cdca1e9242ba31&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A33%3A52%20GMT
ARIES_LEO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0017-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T224915Z&X-Amz-Expires=58026&X-Amz-Signature=8536c46d19c0e6f97d1d8102e46e51f2988b823cfb0999962a64af14e920b5da&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A56%3A21%20GMT
ARIES_LIBRA	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0018-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T042348Z&X-Amz-Expires=37860&X-Amz-Signature=5a9ac0b88cdda064a96d22c9fa5a70c14a9a2c56cea13d1491d66dfd570d2e22&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A54%3A48%20GMT
ARIES_PISCES	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0019-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T025251Z&X-Amz-Expires=43463&X-Amz-Signature=93056a89316bd03180b46bcbd34adefb4b2013ec89f4012684df440f7f9d20ee&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A57%3A14%20GMT
ARIES_SAGITTARIUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0020-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T182534Z&X-Amz-Expires=71722&X-Amz-Signature=5acb621627599808d16b9c9e7cc5a6a041a9ef12597c8fc38adb1d134c44b56c&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A20%3A56%20GMT
ARIES_SCORPIO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0021-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T065453Z&X-Amz-Expires=27407&X-Amz-Signature=10d4d8151e4ad8255c61093dffcb969315f7e0ad870ed62b223605115cf6dbff&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A31%3A40%20GMT
ARIES_TAURUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0022-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T071644Z&X-Amz-Expires=25674&X-Amz-Signature=503e9962c7240db03a89700cb0f96a5cdab2422ee04e9a56e0fac82fc8dd753d&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A24%3A38%20GMT
ARIES_VIGRO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0023-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T180823Z&X-Amz-Expires=74796&X-Amz-Signature=913ba8552d82b7c9d52414a2b2572633bbc15347419b96090ec05dd4400e5c72&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A54%3A59%20GMT
CANCER_CANCER	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0024-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T073003Z&X-Amz-Expires=25067&X-Amz-Signature=54da34abe3c13e1a7a95a06e4a6fbe465531f3c9353c70d1c62e15eef968118a&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A27%3A50%20GMT
CANCER_CAPRICORN	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0025-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T042734Z&X-Amz-Expires=35795&X-Amz-Signature=b6b89fc688a0553f45d0b21f968150f9a8b5a56869a1a00832f7966cfb72e54b&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A24%3A09%20GMT
CANCER_GEMINI	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0026-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T013032Z&X-Amz-Expires=46198&X-Amz-Signature=3596ed96ec5f832c3f44fb71bdf6237d01edc44be3d6a229f0996287b4a86f5e&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A20%3A30%20GMT
CANCER_LEO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0027-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T031459Z&X-Amz-Expires=40879&X-Amz-Signature=a8e60b3ad9e411cd840a518a0899e0111b0896cab1e27007ff89d419f669ab41&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A36%3A18%20GMT
CANCER_LIBRA	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0028-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T094227Z&X-Amz-Expires=19651&X-Amz-Signature=53e019de874a4dbfe036eec919c35f545c319db15e3c58741be26899b99fca9a&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2015%3A09%3A58%20GMT
CANCER_PISCES	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0029-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T093247Z&X-Amz-Expires=19859&X-Amz-Signature=e6b5cdba0325ffcc2edfecf5e5e39737e4116be61c594f85193cf86ed624e32d&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2015%3A03%3A46%20GMT
CANCER_SAGITTARIUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0030-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T125107Z&X-Amz-Expires=7699&X-Amz-Signature=ba3acc31dd5227cb141d8c6c2d39418fbff0a9d9e71af8104a7c908a2de724eb&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A59%3A26%20GMT
CANCER_SCORPIO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0031-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T194744Z&X-Amz-Expires=67133&X-Amz-Signature=b1df4939e89c6a4f2386168686cd6aebb4216300938cc12f02b82a867436c56d&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A26%3A37%20GMT
CANCER_TAURUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0032-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T124627Z&X-Amz-Expires=7896&X-Amz-Signature=9c1c18b0577da5ae1ecd2f4fdc9021cb9386339e2237f5b36da22e2712c1bb15&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A58%3A03%20GMT
CANCER_VIRGO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0033-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T215010Z&X-Amz-Expires=59684&X-Amz-Signature=c00bfa8e76f853ddd666a43ec04341af8d36d8762b7afd5c61253dce2bb18839&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A24%3A54%20GMT
CAPRICORN_CAPRICORN	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0034-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T142025Z&X-Amz-Expires=87256&X-Amz-Signature=176ac804e8f868c86854962c2345b4821dc8cbf5defccc6865cd9bb0b98b0bcf&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A34%3A41%20GMT
CAPRICORN_GEMINI	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0035-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T152901Z&X-Amz-Expires=84486&X-Amz-Signature=b858e3ed6658d96ec7ea82ae9fbadcec4ebb4536a1c69f07a09703af06bc3212&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A57%3A07%20GMT
CAPRICORN_LEO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0036-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T064615Z&X-Amz-Expires=30181&X-Amz-Signature=c95f87bd68420523a4edba302d3b67d81476d7ba03f0038632250c3423528b0f&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2015%3A09%3A16%20GMT
CAPRICORN_LIBRA	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0037-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T164155Z&X-Amz-Expires=79173&X-Amz-Signature=e7abdcc5d0bad710e6530244fe5e3bfca87101e7a2cec620468de806bec80bfc&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A41%3A28%20GMT
CAPRICORN_PISCES	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0038-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T114615Z&X-Amz-Expires=11987&X-Amz-Signature=3e3260a31b1fed9b09f163c2109aee0272a1ad0e93d0d0cc075be876da226b2c&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2015%3A06%3A02%20GMT
CAPRICORN_SAGITTARIUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0039-525184090845940388.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T045644Z&X-Amz-Expires=33917&X-Amz-Signature=78dd4f0474acee1c0d7dd502dbe9dd191794b9f6af8fd8fc57359cd1a9618731&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A22%3A01%20GMT
CAPRICORN_SCORPIO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0040-8010166669748019258.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260902T221335Z&X-Amz-Expires=58596&X-Amz-Signature=96a830f9d7025af945e88587c53b784e6500aaf8ff33be24fe260710db5ec835&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A30%3A11%20GMT
CAPRICORN_TAURUS	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0041-8010166669748019258.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T075921Z&X-Amz-Expires=23696&X-Amz-Signature=6e8c7feacf0c3b532342e2f60cceebd07f6b6e3ef0c2a71a6ea54fec58eb8d0e&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A34%3A17%20GMT
CAPRICORN_VIRGO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0042-8010166669748019258.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T074918Z&X-Amz-Expires=26623&X-Amz-Signature=ba254e3949338eb3a8de809e45d2630a31bac753952157db6490865bead74562&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2015%3A13%3A01%20GMT
GEMINI_GEMINI	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0043-8010166669748019258.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T130158Z&X-Amz-Expires=6822&X-Amz-Signature=7d7ae23c5f3e3028c01a461c114172ba7df0b2611d8e674d927a8a10efffcc8c&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A55%3A40%20GMT
GEMINI_LEO	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0044-8010166669748019258.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T024924Z&X-Amz-Expires=42473&X-Amz-Signature=eaf68fe430d9ea735afba385fe609be5e90276cea2ccda39c0682760d6d10feb&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2014%3A37%3A17%20GMT
GEMINI_LIBRA	Phone	https://export-download.canva.com/cORE8/DAHUIGcORE8/-1/0/0045-8010166669748019258.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQYCGKMUH5AO7UJ26%2F20260903%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260903T060502Z&X-Amz-Expires=32358&X-Amz-Signature=414910eab4e3863ba3991a743f8c612a92af2e6331bca0c58d9efbc8aa6b7966&X-Amz-SignedHeaders=host%3Bx-amz-expected-bucket-owner&response-expires=Thu%2C%2003%20Sep%202026%2015%3A04%3A20%20GMT
